instance,orig_m,orig_n,red_m,red_n,m_red_pct,n_red_pct,method,strategy,lb_type,initial_ub_type,cost,time,nodes,status,error
scp55.txt,200,2000,40,121,80.0,93.95,bb,dfs,both,trivial,54.0,0.03180384635925293,91,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,sum_degree,greedy,54.0,0.08179974555969238,1536,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,packing,greedy,54.0,0.05730867385864258,1410,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,both,greedy,54.0,0.08115029335021973,1220,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,sum_degree,trivial,54.0,0.07764387130737305,1556,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,packing,trivial,54.0,0.06143474578857422,1456,success,
scp55.txt,200,2000,40,121,80.0,93.95,bb,best_first,both,trivial,54.0,0.04536128044128418,1252,success,
scp56.txt,200,2000,40,124,80.0,93.8,greedy,N/A,N/A,N/A,86.0,0.0012006759643554688,1,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,sum_degree,greedy,84.0,0.02181243896484375,249,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,packing,greedy,84.0,0.07799196243286133,2423,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,both,greedy,84.0,0.03511929512023926,249,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,sum_degree,trivial,84.0,0.030284404754638672,253,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,packing,trivial,84.0,0.0769188404083252,2427,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,dfs,both,trivial,84.0,0.0330049991607666,253,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,sum_degree,greedy,84.0,0.023169755935668945,181,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,packing,greedy,84.0,0.09613895416259766,1497,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,both,greedy,84.0,0.03129887580871582,181,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,sum_degree,trivial,84.0,0.016684293746948242,264,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,packing,trivial,84.0,0.09384632110595703,3164,success,
scp56.txt,200,2000,40,124,80.0,93.8,bb,best_first,both,trivial,84.0,0.030745267868041992,264,success,
scp57.txt,200,2000,40,123,80.0,93.85,greedy,N/A,N/A,N/A,99.0,0.0014383792877197266,1,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,sum_degree,greedy,98.0,0.011814117431640625,92,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,packing,greedy,98.0,0.02207779884338379,205,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,both,greedy,98.0,0.01928853988647461,86,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,sum_degree,trivial,98.0,0.01210784912109375,108,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,packing,trivial,98.0,0.01920342445373535,221,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,dfs,both,trivial,98.0,0.018171310424804688,102,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,sum_degree,greedy,98.0,0.015999794006347656,58,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,packing,greedy,98.0,0.02485489845275879,130,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,both,greedy,98.0,0.01663970947265625,55,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,sum_degree,trivial,98.0,0.009959936141967773,100,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,packing,trivial,98.0,0.016303300857543945,262,success,
scp57.txt,200,2000,40,123,80.0,93.85,bb,best_first,both,trivial,98.0,0.010307788848876953,94,success,
scp58.txt,200,2000,40,123,80.0,93.85,greedy,N/A,N/A,N/A,97.0,0.0008518695831298828,1,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,sum_degree,greedy,94.0,0.011261940002441406,124,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,packing,greedy,94.0,0.018501758575439453,322,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,both,greedy,94.0,0.01213383674621582,124,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,sum_degree,trivial,94.0,0.009803056716918945,124,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,packing,trivial,94.0,0.018108367919921875,322,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,dfs,both,trivial,94.0,0.015398979187011719,124,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,sum_degree,greedy,94.0,0.01617741584777832,106,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,packing,greedy,94.0,0.02489304542541504,238,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,both,greedy,94.0,0.01709127426147461,106,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,sum_degree,trivial,94.0,0.008749961853027344,141,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,packing,trivial,94.0,0.020334243774414062,403,success,
scp58.txt,200,2000,40,123,80.0,93.85,bb,best_first,both,trivial,94.0,0.01371622085571289,141,success,
scp59.txt,200,2000,40,122,80.0,93.9,greedy,N/A,N/A,N/A,84.0,0.0017435550689697266,1,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,sum_degree,greedy,73.0,0.008878707885742188,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,packing,greedy,73.0,0.0076329708099365234,46,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,both,greedy,73.0,0.009337663650512695,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,sum_degree,trivial,73.0,0.0053691864013671875,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,packing,trivial,73.0,0.0054509639739990234,46,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,dfs,both,trivial,73.0,0.007635831832885742,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,sum_degree,greedy,73.0,0.00742650032043457,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,packing,greedy,73.0,0.006106853485107422,69,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,both,greedy,73.0,0.0051496028900146484,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,sum_degree,trivial,73.0,0.00269317626953125,34,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,packing,trivial,73.0,0.004255056381225586,69,success,
scp59.txt,200,2000,40,122,80.0,93.9,bb,best_first,both,trivial,73.0,0.004499197006225586,34,success,
scp61.txt,200,1000,40,120,80.0,88.0,greedy,N/A,N/A,N/A,66.0,0.0008869171142578125,1,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,greedy,58.0,0.94085693359375,6507,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,greedy,58.0,1.4799792766571045,13781,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,greedy,58.0,1.1817638874053955,4640,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,trivial,58.0,1.1562221050262451,6536,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,trivial,58.0,1.558790922164917,13883,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,trivial,58.0,1.1946356296539307,4669,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,greedy,58.0,0.9668416976928711,5205,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,greedy,58.0,2.0474226474761963,13365,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,greedy,58.0,1.337493896484375,4019,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,trivial,58.0,1.2216160297393799,5863,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,trivial,58.0,1.6259808540344238,17670,success,
scp61.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,trivial,58.0,1.3464441299438477,4695,success,
scp62.txt,200,1000,40,120,80.0,88.0,greedy,N/A,N/A,N/A,59.0,0.0013041496276855469,1,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,greedy,55.0,0.29264163970947266,2501,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,greedy,55.0,0.7579250335693359,11897,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,greedy,55.0,0.38207125663757324,2125,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,trivial,55.0,0.2901923656463623,2578,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,trivial,55.0,0.7976014614105225,12164,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,trivial,55.0,0.47033190727233887,2202,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,greedy,55.0,0.25250887870788574,1196,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,greedy,55.0,0.8928658962249756,6049,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,greedy,55.0,0.4147350788116455,1047,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,trivial,55.0,0.31180524826049805,2005,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,trivial,55.0,0.8538484573364258,14117,success,
scp62.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,trivial,55.0,0.2880127429962158,1821,success,
scp63.txt,200,1000,40,121,80.0,87.9,greedy,N/A,N/A,N/A,76.0,0.0013120174407958984,1,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,sum_degree,greedy,71.0,0.7609624862670898,5009,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,packing,greedy,71.0,1.788755178451538,12808,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,both,greedy,71.0,1.3467590808868408,4284,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,sum_degree,trivial,71.0,0.7873561382293701,5019,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,packing,trivial,71.0,2.0394489765167236,12873,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,dfs,both,trivial,71.0,1.202782392501831,4294,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,sum_degree,greedy,71.0,0.7586956024169922,2596,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,packing,greedy,71.0,2.3110721111297607,7657,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,both,greedy,71.0,1.4066083431243896,2274,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,sum_degree,trivial,71.0,1.0860073566436768,3766,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,packing,trivial,71.0,2.103264570236206,14996,success,
scp63.txt,200,1000,40,121,80.0,87.9,bb,best_first,both,trivial,71.0,1.1864924430847168,3435,success,
scp64.txt,200,1000,40,121,80.0,87.9,greedy,N/A,N/A,N/A,60.0,0.0015344619750976562,1,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,sum_degree,greedy,54.0,0.13268256187438965,1085,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,packing,greedy,54.0,0.4984130859375,4911,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,both,greedy,54.0,0.2404172420501709,1015,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,sum_degree,trivial,54.0,0.0806875228881836,1085,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,packing,trivial,54.0,0.5105605125427246,4911,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,dfs,both,trivial,54.0,0.23020076751708984,1015,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,sum_degree,greedy,54.0,0.13778281211853027,803,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,packing,greedy,54.0,0.5590949058532715,4244,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,both,greedy,54.0,0.2370915412902832,786,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,sum_degree,trivial,54.0,0.13480210304260254,1027,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,packing,trivial,54.0,0.5242376327514648,6570,success,
scp64.txt,200,1000,40,121,80.0,87.9,bb,best_first,both,trivial,54.0,0.19008111953735352,1002,success,
scp65.txt,200,1000,40,120,80.0,88.0,greedy,N/A,N/A,N/A,51.0,0.0029015541076660156,1,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,greedy,50.0,0.562840461730957,3238,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,greedy,50.0,1.1061129570007324,9178,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,greedy,50.0,0.9374680519104004,3118,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,sum_degree,trivial,50.0,1.0316433906555176,6953,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,packing,trivial,50.0,2.420958995819092,25358,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,dfs,both,trivial,50.0,1.9191455841064453,6833,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,greedy,50.0,0.5089497566223145,1021,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,greedy,50.0,1.4624593257904053,3025,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,greedy,50.0,1.1490397453308105,987,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,sum_degree,trivial,50.0,0.7508401870727539,3276,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,packing,trivial,50.0,1.6121830940246582,13243,success,
scp65.txt,200,1000,40,120,80.0,88.0,bb,best_first,both,trivial,50.0,1.0575077533721924,3218,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,greedy,N/A,N/A,N/A,103.0,0.0035691261291503906,1,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,sum_degree,greedy,89.0,0.02190375328063965,114,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,packing,greedy,89.0,0.0174713134765625,97,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,both,greedy,89.0,0.02579355239868164,77,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,sum_degree,trivial,89.0,0.01829385757446289,114,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,packing,trivial,89.0,0.014997243881225586,97,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,both,trivial,89.0,0.02229928970336914,77,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,sum_degree,greedy,89.0,0.02313542366027832,119,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,packing,greedy,89.0,0.02701592445373535,209,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,both,greedy,89.0,0.025875568389892578,108,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,sum_degree,trivial,89.0,0.017536401748657227,119,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,packing,trivial,89.0,0.0168154239654541,209,success,
scpa1.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,both,trivial,89.0,0.01835465431213379,108,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,greedy,N/A,N/A,N/A,90.0,0.0026230812072753906,1,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,sum_degree,greedy,78.0,0.01798272132873535,129,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,packing,greedy,78.0,0.04126453399658203,416,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,both,greedy,78.0,0.02761244773864746,129,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,sum_degree,trivial,78.0,0.01693439483642578,129,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,packing,trivial,78.0,0.0337679386138916,416,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,dfs,both,trivial,78.0,0.025440692901611328,129,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,sum_degree,greedy,78.0,0.022182703018188477,197,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,packing,greedy,78.0,0.07826900482177734,837,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,both,greedy,78.0,0.038758277893066406,197,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,sum_degree,trivial,78.0,0.02350616455078125,197,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,packing,trivial,78.0,0.07086515426635742,837,success,
scpa2.txt,300,3000,50,152,83.33333333333334,94.93333333333334,bb,best_first,both,trivial,78.0,0.03239107131958008,197,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,greedy,N/A,N/A,N/A,92.0,0.004296302795410156,1,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,sum_degree,greedy,83.0,0.040177106857299805,230,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,packing,greedy,83.0,0.0775916576385498,924,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,both,greedy,83.0,0.036003828048706055,221,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,sum_degree,trivial,83.0,0.03500866889953613,230,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,packing,trivial,83.0,0.05776858329772949,924,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,dfs,both,trivial,83.0,0.028343677520751953,221,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,sum_degree,greedy,83.0,0.01327371597290039,166,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,packing,greedy,83.0,0.05830216407775879,702,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,both,greedy,83.0,0.019697189331054688,163,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,sum_degree,trivial,83.0,0.01384592056274414,166,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,packing,trivial,83.0,0.04224419593811035,702,success,
scpa3.txt,300,3000,50,154,83.33333333333334,94.86666666666666,bb,best_first,both,trivial,83.0,0.01944112777709961,163,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,greedy,N/A,N/A,N/A,75.0,0.002871990203857422,1,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,sum_degree,greedy,69.0,0.2510712146759033,2221,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,packing,greedy,69.0,0.7094440460205078,7265,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,both,greedy,69.0,0.5520291328430176,1883,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,sum_degree,trivial,69.0,0.24013614654541016,2221,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,packing,trivial,69.0,0.7765257358551025,7265,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,dfs,both,trivial,69.0,0.5080645084381104,1883,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,sum_degree,greedy,69.0,0.3419172763824463,2515,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,packing,greedy,69.0,0.9665939807891846,11648,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,both,greedy,69.0,0.47798776626586914,2215,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,sum_degree,trivial,69.0,0.3155710697174072,2539,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,packing,trivial,69.0,0.8761541843414307,13463,success,
scpa4.txt,300,3000,50,151,83.33333333333334,94.96666666666667,bb,best_first,both,trivial,69.0,0.30142831802368164,2259,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,greedy,N/A,N/A,N/A,84.0,0.0019621849060058594,1,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,sum_degree,greedy,77.0,0.06661605834960938,566,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,packing,greedy,77.0,0.2452836036682129,5392,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,both,greedy,77.0,0.09067749977111816,408,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,sum_degree,trivial,77.0,0.0682826042175293,566,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,packing,trivial,77.0,0.23388147354125977,5392,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,dfs,both,trivial,77.0,0.08598494529724121,408,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,sum_degree,greedy,77.0,0.14469170570373535,2265,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,packing,greedy,77.0,0.4559743404388428,8447,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,both,greedy,77.0,0.22394967079162598,2203,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,sum_degree,trivial,77.0,0.144789457321167,2267,success,
scpa5.txt,300,3000,50,153,83.33333333333334,94.89999999999999,bb,best_first,packing,trivial,77.0,0.5262160301208496,8463,success,
